TransactionID,CustomerID,Date,Amount,TransactionType,AccountBalance,Branch
TXN01871,CUST0058,2025-01-06,1719.63,Debit,858.13,London
TXN01872,CUST0026,2025-03-10,1005.12,Credit,3988.11,Leeds
TXN01873,CUST0174,2025-02-13,1353.04,Debit,5651.85,Birmingham
TXN01874,CUST0029,2025-03-05,485.74,Credit,1906.96,Manchester
TXN01875,CUST0004,2025-01-29,1518.5,Credit,7589.98,Leeds
TXN01876,CUST0099,2025-01-28,1522.41,Credit,579.37,Leeds
TXN01877,CUST0141,2025-01-11,632.07,Debit,2101.69,Manchester
TXN01878,CUST0039,2025-03-06,827.26,Credit,6017.57,Birmingham
TXN01879,CUST0015,2025-01-19,427.28,Debit,7286.68,London
TXN01880,CUST0119,2025-01-09,1953.36,Debit,9208.11,Leeds
TXN01881,CUST0029,2025-01-27,1294.75,Debit,7202.22,Manchester
TXN01882,CUST0157,2025-02-03,1869.74,Debit,6881.9,Birmingham
TXN01883,CUST0075,2025-02-13,613.74,Debit,4246.24,Glasgow
TXN01884,CUST0116,2025-03-09,1565.96,Credit,512.2,London
TXN01885,CUST0032,2025-03-23,1534.06,Debit,1641.51,Manchester
TXN01886,CUST0130,2025-01-15,1386.39,Credit,5578.27,Manchester
TXN01887,CUST0175,2025-02-20,1931.62,Credit,6913.73,Manchester
TXN01888,CUST0084,2025-01-13,793.18,Credit,4465.76,Leeds
TXN01889,CUST0022,2025-03-24,270.13,Credit,7441.45,Glasgow
TXN01890,CUST0027,2025-02-18,1346.7,Credit,5457.69,London
TXN01891,CUST0195,2025-03-11,1461.33,Credit,1204.67,Birmingham
TXN01892,CUST0081,2025-02-25,1154.37,Credit,2324.15,Birmingham
TXN01893,CUST0126,2025-03-17,421.57,Debit,8479.98,Glasgow
TXN01894,CUST0184,2025-02-20,1013.87,Credit,7386.67,Manchester
TXN01895,CUST0092,2025-02-06,631.26,Debit,9000.24,Manchester
TXN01896,CUST0021,2025-01-17,860.66,Credit,1616.79,Manchester
TXN01897,CUST0047,2025-02-27,1293.98,Credit,9907.11,Manchester
TXN01898,CUST0101,2025-03-28,1492.98,Credit,2489.36,Manchester
TXN01899,CUST0187,2025-03-31,472.13,Credit,611.91,Glasgow
TXN01900,CUST0084,2025-01-29,816.6,Debit,9975.52,Leeds
TXN01901,CUST0006,2025-02-02,545.63,Debit,3170.2,London
TXN01902,CUST0147,2025-03-01,405.28,Debit,6846.18,Manchester
TXN01903,CUST0185,2025-03-30,1568.94,Credit,2178.48,Leeds
TXN01904,CUST0197,2025-02-24,1819.41,Credit,6012.17,Birmingham
TXN01905,CUST0131,2025-01-10,746.76,Credit,9088.33,Glasgow
TXN01906,CUST0001,2025-02-16,1505.05,Debit,3541.72,Leeds
TXN01907,CUST0058,2025-01-23,1795.02,Credit,6867.41,Manchester
TXN01908,CUST0124,2025-03-26,1693.79,Debit,2285.08,Manchester
TXN01909,CUST0166,2025-01-21,373.8,Debit,6435.56,Manchester
TXN01910,CUST0015,2025-01-13,1913.02,Credit,3696.28,Leeds
TXN01911,CUST0162,2025-02-02,759.59,Credit,2506.48,Manchester
TXN01912,CUST0189,2025-01-24,685.09,Debit,3475.23,Leeds
TXN01913,CUST0163,2025-01-11,134.24,Debit,2198.99,Manchester
TXN01914,CUST0064,2025-01-17,977.49,Debit,9068.2,Birmingham
TXN01915,CUST0025,2025-03-09,226.94,Credit,4273.28,Birmingham
TXN01916,CUST0024,2025-02-16,504.59,Credit,2830.15,London
TXN01917,CUST0012,2025-01-25,640.72,Credit,4759.87,Manchester
TXN01918,CUST0018,2025-03-14,1619.56,Credit,3545.09,Manchester
TXN01919,CUST0015,2025-01-21,1752.22,Credit,7571.98,Leeds
TXN01920,CUST0027,2025-03-25,611.91,Credit,9726.59,Leeds
TXN01921,CUST0072,2025-03-24,1718.81,Debit,4661.32,Manchester
TXN01922,CUST0060,2025-03-24,1715.89,Debit,8679.82,London
TXN01923,CUST0174,2025-01-12,1531.66,Debit,5875.7,Manchester
TXN01924,CUST0145,2025-02-06,301.92,Credit,1993.74,Leeds
TXN01925,CUST0093,2025-02-11,1383.74,Debit,7060.92,Manchester
TXN01926,CUST0053,2025-01-17,1890.6,Credit,5377.63,Leeds
TXN01927,CUST0008,2025-02-17,1368.26,Credit,6680.76,Manchester
TXN01928,CUST0079,2025-01-28,669.92,Debit,8952.03,Glasgow
TXN01929,CUST0027,2025-02-10,1006.15,Credit,4684.13,Leeds
TXN01930,CUST0174,2025-02-16,1294.99,Debit,9061.19,London
TXN01931,CUST0050,2025-01-18,1026.04,Debit,7631.36,Glasgow
TXN01932,CUST0199,2025-03-19,248.71,Credit,5141.75,Manchester
TXN01933,CUST0131,2025-03-12,631.01,Debit,6230.61,Leeds
TXN01934,CUST0093,2025-01-13,1606.77,Debit,3593.02,Glasgow
TXN01935,CUST0192,2025-03-23,1724.22,Debit,9844.17,London
TXN01936,CUST0172,2025-01-13,283.23,Debit,6839.84,Leeds
TXN01937,CUST0181,2025-01-31,1905.25,Credit,916.55,Glasgow
TXN01938,CUST0024,2025-01-02,664.36,Debit,3602.91,Glasgow
TXN01939,CUST0060,2025-01-16,1328.0,Debit,6421.49,Glasgow
TXN01940,CUST0122,2025-01-09,1506.13,Debit,1035.17,Birmingham
TXN01941,CUST0131,2025-03-14,1625.77,Credit,726.9,Manchester
TXN01942,CUST0148,2025-02-07,1892.04,Debit,4775.23,Leeds
TXN01943,CUST0046,2025-03-16,632.71,Credit,3660.56,Leeds
TXN01944,CUST0015,2025-02-23,1718.43,Debit,4663.84,Leeds
TXN01945,CUST0153,2025-02-25,272.06,Debit,2995.59,Glasgow
TXN01946,CUST0199,2025-03-27,1413.03,Debit,2064.82,Manchester
TXN01947,CUST0017,2025-03-28,1486.54,Credit,7046.86,London
TXN01948,CUST0126,2025-02-14,1358.67,Credit,5388.43,Leeds
TXN01949,CUST0084,2025-02-03,512.11,Credit,2401.47,Manchester
TXN01950,CUST0009,2025-01-09,1747.36,Credit,3536.1,Manchester
TXN01951,CUST0166,2025-03-29,346.03,Credit,6122.18,Birmingham
TXN01952,CUST0176,2025-01-08,116.73,Credit,1186.18,Leeds
TXN01953,CUST0188,2025-01-07,1437.76,Debit,1900.8,Glasgow
TXN01954,CUST0063,2025-02-05,956.2,Credit,1195.83,Manchester
TXN01955,CUST0117,2025-01-18,1699.71,Debit,8217.01,Manchester
TXN01956,CUST0130,2025-01-03,772.96,Credit,7647.89,London
TXN01957,CUST0088,2025-01-28,344.87,Credit,7656.47,Birmingham
TXN01958,CUST0072,2025-03-11,1674.52,Credit,7305.09,Manchester
TXN01959,CUST0139,2025-02-13,1102.33,Debit,6859.16,Manchester
TXN01960,CUST0064,2025-01-21,386.5,Credit,5031.42,Glasgow
TXN01961,CUST0072,2025-01-28,1443.56,Credit,6601.64,Glasgow
TXN01962,CUST0021,2025-02-23,1027.12,Debit,864.43,London
TXN01963,CUST0018,2025-02-23,1212.58,Debit,6403.91,London
TXN01964,CUST0064,2025-03-06,927.19,Debit,7889.84,London
TXN01965,CUST0082,2025-01-21,1659.13,Debit,5253.4,Glasgow
TXN01966,CUST0110,2025-01-13,1660.83,Credit,3896.38,Glasgow
TXN01967,CUST0095,2025-02-26,1421.68,Debit,3135.55,Birmingham
TXN01968,CUST0166,2025-02-18,219.75,Credit,6606.62,Leeds
TXN01969,CUST0032,2025-02-23,1679.32,Credit,7081.61,Leeds
TXN01970,CUST0011,2025-01-10,1345.32,Debit,8774.19,Birmingham
TXN01971,CUST0045,2025-02-22,1397.08,Credit,3752.17,Leeds
TXN01972,CUST0033,2025-02-13,732.34,Debit,7812.84,Glasgow
TXN01973,CUST0102,2025-02-16,1759.77,Credit,5832.88,Leeds
TXN01974,CUST0169,2025-02-22,1453.49,Debit,8886.95,Glasgow
TXN01975,CUST0136,2025-03-15,234.06,Debit,5514.22,Birmingham
TXN01976,CUST0011,2025-02-15,821.48,Debit,5417.48,London
TXN01977,CUST0179,2025-01-13,1773.9,Debit,5989.83,Birmingham
TXN01978,CUST0088,2025-02-06,103.92,Debit,7618.5,Leeds
TXN01979,CUST0041,2025-01-24,1923.22,Debit,9664.56,Glasgow
TXN01980,CUST0145,2025-01-02,1361.53,Credit,1198.85,Leeds
TXN01981,CUST0076,2025-03-27,1266.44,Credit,1007.63,Leeds
TXN01982,CUST0121,2025-03-22,548.41,Credit,9406.73,London
TXN01983,CUST0046,2025-01-14,505.1,Debit,5533.82,Leeds
TXN01984,CUST0160,2025-01-10,1884.7,Credit,6341.58,London
TXN01985,CUST0080,2025-02-04,603.56,Debit,5083.02,Glasgow
TXN01986,CUST0054,2025-01-25,1553.26,Credit,1389.75,Glasgow
TXN01987,CUST0086,2025-01-03,792.31,Credit,7796.85,London
TXN01988,CUST0092,2025-01-17,287.12,Debit,7598.63,Birmingham
TXN01989,CUST0148,2025-01-12,31.32,Credit,3461.18,Glasgow
TXN01990,CUST0161,2025-02-23,1093.07,Credit,3409.27,Birmingham
TXN01991,CUST0168,2025-01-24,1951.8,Credit,8459.49,Glasgow
TXN01992,CUST0160,2025-01-29,744.58,Debit,1187.39,Glasgow
TXN01993,CUST0097,2025-02-12,720.81,Credit,8870.5,Manchester
TXN01994,CUST0002,2025-01-25,694.74,Debit,2938.29,Leeds
TXN01995,CUST0033,2025-03-01,1045.88,Credit,6133.36,Leeds
TXN01996,CUST0158,2025-03-31,886.92,Credit,9391.94,Birmingham
TXN01997,CUST0161,2025-03-06,1761.03,Credit,6942.16,Leeds
TXN01998,CUST0077,2025-03-25,1015.99,Credit,4437.08,Birmingham
TXN01999,CUST0116,2025-01-28,1020.44,Debit,7050.57,Glasgow
TXN02000,CUST0154,2025-01-16,285.36,Credit,3767.81,Manchester
